Country,Date,Cases,Deaths,Recovered,Vaccination
Brazil,2021-10-06,8957039,165181,8791858,179063519
Brazil,2021-10-07,8989256,165775,8823481,179719262
Brazil,2021-10-08,9020711,166355,8854356,180367732
Brazil,2021-10-09,9053078,166952,8886126,181008873
Brazil,2021-10-10,9084940,167540,8917400,181642627
Brazil,2021-10-11,9117575,168142,8949433,182268940
Brazil,2021-10-12,9150008,168740,8981268,182887755
Brazil,2021-10-13,9175836,169216,9006620,183499016
Brazil,2021-10-14,9206232,169777,9036455,184102670
Brazil,2021-10-15,9238415,170370,9068045,184698661
Brazil,2021-10-16,9265694,170873,9094821,185286934
Brazil,2021-10-17,9295853,171429,9124424,185867435
Brazil,2021-10-18,9321757,171907,9149850,186440111
Brazil,2021-10-19,9355112,172522,9182590,187004908
Brazil,2021-10-20,9380410,172989,9207421,187561773
Brazil,2021-10-21,9407998,173497,9234501,188110653
Brazil,2021-10-22,9434233,173981,9260252,188651495
Brazil,2021-10-23,9457919,174418,9283501,189184248
Brazil,2021-10-24,9487654,174966,9312688,189708859
Brazil,2021-10-25,9511606,175408,9336198,190225278
Brazil,2021-10-26,9538882,175911,9362971,190733452
Brazil,2021-10-27,9561259,176324,9384935,191233331
Brazil,2021-10-28,9586485,176789,9409696,191724865
Brazil,2021-10-29,9612924,177277,9435647,192208003
Brazil,2021-10-30,9636784,177717,9459067,192682697
Brazil,2021-10-31,9658170,178111,9480059,193148896
Brazil,2021-11-01,9683454,178577,9504877,193606552
Brazil,2021-11-02,9704081,178958,9525123,194055615
Brazil,2021-11-03,9727236,179385,9547851,194496039
Brazil,2021-11-04,9747257,179754,9567503,194927775
Brazil,2021-11-05,9769504,180164,9589340,195350775
Brazil,2021-11-06,9791316,180566,9610750,195764994
Brazil,2021-11-07,9807736,180869,9626867,196170383
Brazil,2021-11-08,9829374,181268,9648106,196566897
Brazil,2021-11-09,9849348,181637,9667711,196954490
Brazil,2021-11-10,9867245,181967,9685278,197333116
Brazil,2021-11-11,9890142,182389,9707753,197702731
Brazil,2021-11-12,9900146,182573,9717573,198063290
Brazil,2021-11-13,9922081,182978,9739103,198414748
Brazil,2021-11-14,9943393,183371,9760022,198757063
Brazil,2021-11-15,9953303,183554,9769749,199090190
Brazil,2021-11-16,9973611,183928,9789683,199414086
Brazil,2021-11-17,9985498,184147,9801351,199728710
Brazil,2021-11-18,10002694,184465,9818229,200034018
Brazil,2021-11-19,10021059,184803,9836256,200329970
Brazil,2021-11-20,10031464,184995,9846469,200616524
Brazil,2021-11-21,10045447,185253,9860194,200893640
Brazil,2021-11-22,10056751,185461,9871290,201161277
Brazil,2021-11-23,10070965,185724,9885241,201419395
Brazil,2021-11-24,10087108,186021,9901087,201667954
Brazil,2021-11-25,10094262,186153,9908109,201906917
Brazil,2021-11-26,10108710,186420,9922290,202136244
Brazil,2021-11-27,10115126,186538,9928588,202355897
Brazil,2021-11-28,10130005,186812,9943193,202565838
Brazil,2021-11-29,10139680,186991,9952689,202766032
Brazil,2021-11-30,10150469,187190,9963279,202956440
Brazil,2021-12-01,10158781,187343,9971438,203137027
Brazil,2021-12-02,10167850,187510,9980340,203307757
Brazil,2021-12-03,10171740,187582,9984158,203468595
Brazil,2021-12-04,10184587,187819,9996768,203619506
Brazil,2021-12-05,10187065,187865,9999200,203760455
Brazil,2021-12-06,10193532,187984,10005548,203891410
Brazil,2021-12-07,10198382,188073,10010309,204012336
Brazil,2021-12-08,10206731,188227,10018504,204123201
Brazil,2021-12-09,10214015,188362,10025653,204223973
Brazil,2021-12-10,10216701,188411,10028290,204314620
Brazil,2021-12-11,10219067,188455,10030612,204395110
Brazil,2021-12-12,10223636,188539,10035097,204465413
Brazil,2021-12-13,10226012,188583,10037429,204525498
Brazil,2021-12-14,10226352,188589,10037763,204575336
Brazil,2021-12-15,10229966,188656,10041310,204614897
Brazil,2021-12-16,10232215,188697,10043518,204644153
Brazil,2021-12-17,10237474,188794,10048680,204663075
Brazil,2021-12-18,10235619,188760,10046859,204671635
Brazil,2021-12-19,10234692,188743,10045949,204669807
Brazil,2021-12-20,10237393,188793,10048600,204657564
Brazil,2021-12-21,10234386,188737,10045649,204634880
Brazil,2021-12-22,10230912,188673,10042239,204601728
Brazil,2021-12-23,10228355,188626,10039729,204558084
Brazil,2021-12-24,10224319,188552,10035767,204503924
Brazil,2021-12-25,10222566,188519,10034047,204439223
Brazil,2021-12-26,10217811,188432,10029379,204363958
Brazil,2021-12-27,10214905,188378,10026527,204278105
Brazil,2021-12-28,10209077,188271,10020806,204181643
Brazil,2021-12-29,10202824,188155,10014669,204074550
Brazil,2021-12-30,10194737,188006,10006731,203956804
Brazil,2021-12-31,10192513,187965,10004548,203828384
India,2020-01-01,11027,337,10690,0
India,2020-01-02,1675,51,1624,12947
India,2020-01-03,3227,98,3129,51790
India,2020-01-04,22372,685,21687,116524
India,2020-01-05,21403,655,20748,207143
India,2020-01-06,10270,314,9956,323638
India,2020-01-07,29600,906,28694,465999
India,2020-01-08,19607,600,19007,634211
India,2020-01-09,58353,1787,56566,828261
India,2020-01-10,57184,1751,55433,1048128
India,2020-01-11,67992,2082,65910,1293793
India,2020-01-12,88038,2696,85342,1565233
India,2020-01-13,104820,3210,101610,1862422
India,2020-01-14,133669,4094,129575,2185332
India,2020-01-15,147812,4527,143285,2533932
India,2020-01-16,157113,4812,152301,2908191
India,2020-01-17,190704,5841,184863,3308072
India,2020-01-18,207866,6366,201500,3733539
India,2020-01-19,219892,6735,213157,4184552
India,2020-01-20,248774,7619,241155,4661067
India,2020-01-21,274435,8405,266030,5163041
India,2020-01-22,310705,9516,301189,5690426
India,2020-01-23,327185,10021,317164,6243172
India,2020-01-24,356641,10923,345718,6821228
India,2020-01-25,420236,12871,407365,7424540
India,2020-01-26,438330,13425,424905,8053049
India,2020-01-27,448413,13734,434679,8706699
India,2020-01-28,501587,15363,486224,9385426
India,2020-01-29,531386,16276,515110,10089167
India,2020-01-30,572445,17533,554912,10817856
India,2020-01-31,607466,18606,588860,11571424
India,2020-02-01,661753,20269,641484,12349801
India,2020-02-02,691105,21168,669937,13152912
India,2020-02-03,727706,22289,705417,13980683
India,2020-02-04,786398,24086,762312,14833036
India,2020-02-05,819909,25113,794796,15709889
India,2020-02-06,864257,26471,837786,16611161
India,2020-02-07,914017,27995,886022,17536766
India,2020-02-08,956704,29303,927401,18486617
India,2020-02-09,1007638,30863,976775,19460625
India,2020-02-10,1050129,32164,1017965,20458697
India,2020-02-11,1099768,33685,1066083,21480739
India,2020-02-12,1149453,35207,1114246,22526656
India,2020-02-13,1198307,36703,1161604,23596347
India,2020-02-14,1260839,38618,1222221,24689712
India,2020-02-15,1327210,40651,1286559,25806648
India,2020-02-16,1388844,42539,1346305,26947049
India,2020-02-17,1442646,44187,1398459,28110807
India,2020-02-18,1474009,45148,1428861,29297811
India,2020-02-19,1589526,48686,1540840,30507950
India,2020-02-20,1645216,50392,1594824,31741110
India,2020-02-21,1699941,52068,1647873,32997172
India,2020-02-22,1784815,54667,1730148,34276018
India,2020-02-23,1810833,55464,1755369,35577527
India,2020-02-24,1917323,58726,1858597,36901575
India,2020-02-25,1946022,59605,1886417,38248036
India,2020-02-26,2031815,62233,1969582,39616784
India,2020-02-27,2081223,63746,2017477,41007687
India,2020-02-28,2170382,66477,2103905,42420614
India,2020-02-29,2247976,68854,2179122,43855430
India,2020-03-01,2314063,70878,2243185,45311998
India,2020-03-02,2400676,73531,2327145,46790181
India,2020-03-03,2467886,75589,2392297,48289837
India,2020-03-04,2536068,77678,2458390,49810823
India,2020-03-05,2613266,80042,2533224,51352995
India,2020-03-06,2711138,83040,2628098,52916205
India,2020-03-07,2770824,84868,2685956,54500305
India,2020-03-08,2873408,88010,2785398,56105142
India,2020-03-09,2959604,90651,2868953,57730564
India,2020-03-10,3002673,91970,2910703,59376415
India,2020-03-11,3125315,95726,3029589,61042538
India,2020-03-12,3223095,98721,3124374,62728774
India,2020-03-13,3284112,100590,3183522,64434960
India,2020-03-14,3375858,103400,3272458,66160934
India,2020-03-15,3469835,106279,3363556,67906530
India,2020-03-16,3540623,108447,3432176,69671580
India,2020-03-17,3636800,111393,3525407,71455916
India,2020-03-18,3706960,113542,3593418,73259365
India,2020-03-19,3818761,116966,3701795,75081755
India,2020-03-20,3916407,119957,3796450,76922910
India,2020-03-21,4010266,122832,3887434,78782652
India,2020-03-22,4112371,125959,3986412,80660804
India,2020-03-23,4182407,128104,4054303,82557183
India,2020-03-24,4282077,131157,4150920,84471607
India,2020-03-25,4412801,135161,4277640,86403891
India,2020-03-26,4482662,137301,4345361,88353848
India,2020-03-27,4586460,140480,4445980,90321290
India,2020-03-28,4682598,143425,4539173,92306027
India,2020-03-29,4772855,146189,4626666,94307866
India,2020-03-30,4908112,150332,4757780,96326613
India,2020-03-31,4980767,152558,4828209,98362073
India,2020-04-01,5075656,155464,4920192,100414049
India,2020-04-02,5188966,158935,5030031,102482340
India,2020-04-03,5272336,161488,5110848,104566746
India,2020-04-04,5396535,165292,5231243,106667064
India,2020-04-05,5498507,168416,5330091,108783089
India,2020-04-06,5627501,172367,5455134,110914616
India,2020-04-07,5717559,175125,5542434,113061436
India,2020-04-08,5847726,179112,5668614,115223340
India,2020-04-09,5964132,182678,5781454,117400116
India,2020-04-10,6065700,185789,5879911,119591551
India,2020-04-11,6162751,188761,5973990,121797432
India,2020-04-12,6279180,192327,6086853,124017542
India,2020-04-13,6368392,195060,6173332,126251663
India,2020-04-14,6500479,199106,6301373,128499575
India,2020-04-15,6604012,202277,6401735,130761058
India,2020-04-16,6739691,206433,6533258,133035890
India,2020-04-17,6880487,210745,6669742,135323846
India,2020-04-18,6967394,213407,6753987,137624701
India,2020-04-19,7049159,215911,6833248,139938227
India,2020-04-20,7188410,220177,6968233,142264197
India,2020-04-21,7312448,223976,7088472,144602380
India,2020-04-22,7429919,227574,7202345,146952544
India,2020-04-23,7537165,230859,7306306,149314458
India,2020-04-24,7669744,234920,7434824,151687885
India,2020-04-25,7768878,237956,7530922,154072592
India,2020-04-26,7893197,241764,7651433,156468340
India,2020-04-27,8035896,246135,7789761,158874891
India,2020-04-28,8134237,249147,7885090,161292005
India,2020-04-29,8277460,253534,8023926,163719440
India,2020-04-30,8373412,256472,8116940,166156956
India,2020-05-01,8539429,261557,8277872,168604306
India,2020-05-02,8627627,264259,8363368,171061247
India,2020-05-03,8758925,268281,8490644,173527532
India,2020-05-04,8890722,272317,8618405,176002914
India,2020-05-05,9002943,275755,8727188,178487142
India,2020-05-06,9137732,279883,8857849,180979968
India,2020-05-07,9269114,283907,8985207,183481140
India,2020-05-08,9400250,287924,9112326,185990406
India,2020-05-09,9524122,291718,9232404,188507511
India,2020-05-10,9637407,295188,9342219,191032201
India,2020-05-11,9764695,299087,9465608,193564220
India,2020-05-12,9926424,304040,9622384,196103311
India,2020-05-13,10034737,307358,9727379,198649216
India,2020-05-14,10136852,310486,9826366,201201676
India,2020-05-15,10279206,314846,9964360,203760430
India,2020-05-16,10401751,318599,10083152,206325217
India,2020-05-17,10533341,322630,10210711,208895775
India,2020-05-18,10647343,326122,10321221,211471841
India,2020-05-19,10787984,330429,10457555,214053150
India,2020-05-20,10948269,335339,10612930,216639437
India,2020-05-21,11061092,338795,10722297,219230436
India,2020-05-22,11148770,341480,10807290,221825880
India,2020-05-23,11330190,347037,10983153,224425500
India,2020-05-24,11458876,350979,11107897,227029028
India,2020-05-25,11569497,354367,11215130,229636195
India,2020-05-26,11715133,358828,11356305,232246729
India,2020-05-27,11824303,362171,11462132,234860360
India,2020-05-28,11960737,366350,11594387,237476814
India,2020-05-29,12119092,371201,11747891,240095820
India,2020-05-30,12225955,374474,11851481,242717103
India,2020-05-31,12335291,377823,11957468,245340389
India,2020-06-01,12491688,382613,12109075,247965402
India,2020-06-02,12623013,386635,12236378,250591868
India,2020-06-03,12772223,391206,12381017,253219508
India,2020-06-04,12887511,394737,12492774,255848047
India,2020-06-05,13013148,398585,12614563,258477205
India,2020-06-06,13165052,403238,12761814,261106705
India,2020-06-07,13283959,406880,12877079,263736268
India,2020-06-08,13403587,410544,12993043,266365613
India,2020-06-09,13561491,415380,13146111,268994461
India,2020-06-10,13679794,419004,13260790,271622530
India,2020-06-11,13808674,422952,13385722,274249540
India,2020-06-12,13942527,427051,13515476,276875209
India,2020-06-13,14056648,430547,13626101,279499253
India,2020-06-14,14195393,434797,13760596,282121392
India,2020-06-15,14333859,439038,13894821,284741340
India,2020-06-16,14462130,442967,14019163,287358816
India,2020-06-17,14613239,447595,14165644,289973534
India,2020-06-18,14729385,451152,14278233,292585211
India,2020-06-19,14868716,455420,14413296,295193562
India,2020-06-20,14987395,459055,14528340,297798301
India,2020-06-21,15131989,463484,14668505,300399144
India,2020-06-22,15252830,467185,14785645,302995804
India,2020-06-23,15377232,470996,14906236,305587996
India,2020-06-24,15506324,474950,15031374,308175434
India,2020-06-25,15622538,478509,15144029,310757831
India,2020-06-26,15771635,483076,15288559,313334900
India,2020-06-27,15892729,486785,15405944,315906356
India,2020-06-28,16014700,490521,15524179,318471910
India,2020-06-29,16164925,495122,15669803,321031276
India,2020-06-30,16260103,498037,15762066,323584167
India,2020-07-01,16398881,502288,15896593,326130295
India,2020-07-02,16545892,506791,16039101,328669373
India,2020-07-03,16662690,510368,16152322,331201114
India,2020-07-04,16783914,514082,16269832,333725230
India,2020-07-05,16913877,518062,16395815,336241433
India,2020-07-06,17038311,521874,16516437,338749436
India,2020-07-07,17139898,524985,16614913,341248952
India,2020-07-08,17280558,529293,16751265,343739693
India,2020-07-09,17431776,533925,16897851,346221372
India,2020-07-10,17523987,536750,16987237,348693702
India,2020-07-11,17651824,540665,17111159,351156395
India,2020-07-12,17771371,544327,17227044,353609165
India,2020-07-13,17899758,548259,17351499,356051725
India,2020-07-14,18014495,551774,17462721,358483787
India,2020-07-15,18150298,555933,17594365,360905067
India,2020-07-16,18266784,559501,17707283,363315277
India,2020-07-17,18394644,563417,17831227,365714131
India,2020-07-18,18488786,566301,17922485,368101344
India,2020-07-19,18617311,570237,18047074,370476631
India,2020-07-20,18736995,573903,18163092,372839706
India,2020-07-21,18863871,577789,18286082,375190284
India,2020-07-22,18963466,580840,18382626,377528081
India,2020-07-23,19103219,585121,18518098,379852814
India,2020-07-24,19222453,588773,18633680,382164198
India,2020-07-25,19307246,591370,18715876,384461949
India,2020-07-26,19428229,595075,18833154,386745787
India,2020-07-27,19541058,598531,18942527,389015427
India,2020-07-28,19697393,603320,19094073,391270588
India,2020-07-29,19767057,605454,19161603,393510989
India,2020-07-30,19907308,609749,19297559,395736349
India,2020-07-31,19977073,611886,19365187,397946387
India,2020-08-01,20090507,615361,19475146,400140824
India,2020-08-02,20203501,618822,19584679,402319381
India,2020-08-03,20309305,622062,19687243,404481779
India,2020-08-04,20424452,625589,19798863,406627741
India,2020-08-05,20524700,628660,19896040,408756988
India,2020-08-06,20628653,631844,19996809,410869246
India,2020-08-07,20760557,635884,20124673,412964236
India,2020-08-08,20865186,639089,20226097,415041685
India,2020-08-09,20964231,642122,20322109,417101318
India,2020-08-10,21060286,645064,20415222,419142862
India,2020-08-11,21155335,647976,20507359,421166043
India,2020-08-12,21247261,650791,20596470,423170589
India,2020-08-13,21340081,653634,20686447,425156229
India,2020-08-14,21456396,657197,20799199,427122693
India,2020-08-15,21532365,659524,20872841,429069712
India,2020-08-16,21631029,662546,20968483,430997015
India,2020-08-17,21755836,666369,21089467,432904336
India,2020-08-18,21860319,669569,21190750,434791409
India,2020-08-19,21932651,671784,21260867,436657966
India,2020-08-20,22034583,674907,21359676,438503743
India,2020-08-21,22106955,677123,21429832,440328476
India,2020-08-22,22181852,679417,21502435,442131902
India,2020-08-23,22297641,682964,21614677,443913760
India,2020-08-24,22384834,685635,21699199,445673787
India,2020-08-25,22464644,688079,21776565,447411726
India,2020-08-26,22545865,690567,21855298,449127316
India,2020-08-27,22646909,693662,21953247,450820301
India,2020-08-28,22703301,695389,22007912,452490424
India,2020-08-29,22788339,697994,22090345,454137429
India,2020-08-30,22866046,700374,22165672,455761063
India,2020-08-31,22960886,703279,22257607,457361072
India,2020-09-01,23023258,705189,22318069,458937205
India,2020-09-02,23106176,707729,22398447,460489212
India,2020-09-03,23182003,710051,22471952,462016842
India,2020-09-04,23263035,712533,22550502,463519849
India,2020-09-05,23319748,714270,22605478,464997986
India,2020-09-06,23413859,717153,22696706,466451006
India,2020-09-07,23500978,719821,22781157,467878667
India,2020-09-08,23555462,721490,22833972,469280726
India,2020-09-09,23643392,724184,22919208,470656941
India,2020-09-10,23707753,726155,22981598,472007072
India,2020-09-11,23765979,727938,23038041,473330881
India,2020-09-12,23820848,729619,23091229,474628130
India,2020-09-13,23883355,731533,23151822,475898586
India,2020-09-14,23955457,733742,23221715,477142012
India,2020-09-15,24000017,735107,23264910,478358176
India,2020-09-16,24038570,736288,23302282,479546848
India,2020-09-17,24129076,739060,23390016,480707798
India,2020-09-18,24163014,740099,23422915,481840798
India,2020-09-19,24220270,741853,23478417,482945620
India,2020-09-20,24287051,743898,23543153,484022041
India,2020-09-21,24337801,745453,23592348,485069837
India,2020-09-22,24370247,746447,23623800,486088786
India,2020-09-23,24441181,748619,23692562,487078668
India,2020-09-24,24499926,750419,23749507,488039266
India,2020-09-25,24517239,750949,23766290,488970361
India,2020-09-26,24595099,753334,23841765,489871739
India,2020-09-27,24599237,753461,23845776,490743187
India,2020-09-28,24691704,756293,23935411,491584494
India,2020-09-29,24697007,756455,23940552,492395448
India,2020-09-30,24743358,757875,23985483,493175843
India,2020-10-01,24752364,758151,23994213,493925472
India,2020-10-02,24813190,760014,24053176,494644131
India,2020-10-03,24851212,761178,24090034,495331616
India,2020-10-04,24879310,762039,24117271,495987727
India,2020-10-05,24903586,762783,24140803,496612265
India,2020-10-06,24927561,763517,24164044,497205034
India,2020-10-07,24983891,765242,24218649,497765837
India,2020-10-08,24994769,765575,24229194,498294481
India,2020-10-09,25040041,766962,24273079,498790776
India,2020-10-10,25034318,766787,24267531,499254531
India,2020-10-11,25056749,767474,24289275,499685559
India,2020-10-12,25093522,768600,24324922,500083675
India,2020-10-13,25077729,768116,24309613,500448694
India,2020-10-14,25099574,768786,24330788,500780437
India,2020-10-15,25145983,770207,24375776,501078722
India,2020-10-16,25127498,769641,24357857,501343373
India,2020-10-17,25129708,769709,24359999,501574213
India,2020-10-18,25190036,771556,24418480,501771071
India,2020-10-19,25152744,770414,24382330,501933774
India,2020-10-20,25180529,771265,24409264,502062153
India,2020-10-21,25183224,771348,24411876,502156042
India,2020-10-22,25146032,770209,24375823,502215275
India,2020-10-23,25181934,771308,24410626,502239689
India,2020-10-24,25190865,771582,24419283,502229125
India,2020-10-25,25186860,771459,24415401,502183423
India,2020-10-26,25189966,771554,24418412,502102427
India,2020-10-27,25165903,770817,24395086,501985984
